id,prompt_id,request_ordinal,prompt_hash,prompt_char_len,prompt_token_len,vllm_request_id,workload,run_name,experiment,source_dataset,split,method,k,ngram_lookup_min,ngram_lookup_max,temperature,max_prompt_tokens,num_turns,num_turns_completed,seed,draft_model,eagle3_model,n_output_tokens,latency_s,tokens_per_sec,acceptance_rate,accepted_tokens_per_verifier_pass,draft_tokens,accepted_tokens_total,acceptance_metrics_source,rollback_frequency,verifier_utilization,mean_entropy,repetition_density,acceptance_volatility,accepted_per_draft,accept_rate_pos_0,accept_rate_pos_1,accept_rate_pos_2,accept_rate_pos_3,ttft_s,itl_s,prefill_time_s,decode_time_s,tpot_s,e2e_latency_engine_s,prefix_cache_hit_rate,prompt_cache_frac,kv_cache_usage_perc,flops_per_gpu,read_bytes_per_gpu,rejected_tokens,rejection_rate,first_rejection_pos,rejection_concentration,rejection_severity,acceptance_decay_slope,entropy_w0_mean,entropy_w1_mean,entropy_w2_mean,entropy_trend,entropy_range,high_entropy_frac,entropy_bucket,oracle_k_estimated,oracle_expected_tokens,oracle_k_vs_k4_gain,summary_path
code_gen_00809,code_gen_00809,42,75bbea2dd5ac41ea60b5c8e92025977b4b6dd0d7,647,146,42,code_gen,code_gen,fixed_baseline_cap50,openai/openai_humaneval,test,eagle3,16,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,6.271497312001884,81.63919627617089,0.0037603734439834,0.90625,7712.0,29.0,real,0.0,0.0625,0.2743600874846402,0.4403131115459882,0.0,0.0601659751037344,0.0560165975103734,0.0041493775933609,0.0,0.0,,,,,,,,,,,,7683.0,0.9962396265560166,0.0,0.0135296664686348,0.9439834024896264,-0.001314986575543,0.167951166591575,0.2631668530522068,0.3905947758877496,0.0004947932091261,1.5445974093239376,0.2578125,medium,2,0.0562490315249393,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k16_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00895,code_gen_00895,43,ed2b175074621e85f91c196a06b726358593cfbf,224,63,43,code_gen,code_gen,fixed_baseline_cap50,openai/openai_humaneval,test,eagle3,16,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,6.176816261839122,82.89059902318579,0.0051641949152542,1.21875,7552.0,39.0,real,0.0,0.0625,0.3094189889208648,0.3228962818003913,1.734723475976807e-18,0.0826271186440678,0.0783898305084745,0.0042372881355932,0.0,0.0,,,,,,,,,,,,7513.0,0.9948358050847458,0.0,0.018934455352491,0.9216101694915254,-0.0018101944167497,0.1195640216538576,0.3255062443359269,0.4811661459838338,0.0010597632531409,1.5484872763036772,0.291015625,medium,2,0.0787219908072393,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k16_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00776,code_gen_00776,44,b831c594f50f4c1d54a5f8867d1b22aab8335dc7,77,16,44,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,16,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,6.408696053083986,79.8914468339649,0.0016315261044176,0.40625,7968.0,13.0,real,0.0,0.0625,0.202009383111156,0.3307240704500978,2.1684043449710093e-19,0.0261044176706827,0.0261044176706827,0.0,0.0,0.0,,,,,,,,,,,,7955.0,0.9983684738955824,0.0,0.0063188734313123,0.9738955823293172,-0.0005758327427356,0.4172912081065849,0.1608254843323738,0.0299358513854006,-0.0011114844012488,1.543451457929936,0.16796875,medium,1,0.0261044176706827,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k16_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00318,code_gen_00318,45,4b113c1620bfd5f20f64152c2a2800d47e3500d3,126,24,45,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,16,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,5.883240527939051,87.02686853759452,0.0075383771929824,1.71875,7296.0,55.0,real,0.0,0.0625,0.1428475343964609,0.2309197651663405,2.6020852139652106e-18,0.1206140350877193,0.1206140350877193,0.0,0.0,0.0,,,,,,,,,,,,7241.0,0.9924616228070176,0.0,0.0291960093258508,0.8793859649122807,-0.0026606037151702,0.2423559075137002,0.0758530175221077,0.1107117462494222,-0.0004743557539582,1.482610389704579,0.13671875,low,1,0.1206140350877193,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k16_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00801,code_gen_00801,46,f064c7b0fa9a2b1bfd6d0facdebd3b47fe87581d,56,11,46,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,16,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,6.071119560860097,84.33370400095774,0.0051641949152542,1.21875,7552.0,39.0,real,0.0,0.0625,0.2008132677845625,0.4227005870841487,1.734723475976807e-18,0.0826271186440678,0.0805084745762711,0.0021186440677966,0.0,0.0,,,,,,,,,,,,7513.0,0.9948358050847458,0.0,0.0194605379314786,0.9194915254237288,-0.0018164257228315,0.3270990402177842,0.0689280598397811,0.2063475935808714,-0.0003226605270566,1.5491135786371326,0.1796875,medium,2,0.0806790433783395,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k16_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00040,code_gen_00040,47,add3672ca9ad7a9a8f84b0b62a1ffbb3da9f35a3,73,14,47,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,16,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,6.287685672286898,81.42900690100498,0.0029456967213114,0.71875,7808.0,23.0,real,0.0,0.0625,0.1724162169197615,0.4442270058708414,8.673617379884035e-19,0.0471311475409836,0.0471311475409836,0.0,0.0,0.0,,,,,,,,,,,,7785.0,0.9970543032786884,0.0,0.0114086343446171,0.9528688524590164,-0.0010396576663452,0.4598653654840693,0.0459718028332862,0.0132836305172528,-0.0012700976642537,1.583678397540299,0.16015625,medium,1,0.0471311475409836,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k16_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_01035,code_gen_01035,48,43a8f203ff640dc7c72852f8dca1bd09b2f2ec33,83,15,48,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,16,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,6.219546473119408,82.32111492579729,0.0043148535564853,1.03125,7648.0,33.0,real,0.0,0.0625,0.3816761034628722,0.5166340508806262,8.673617379884035e-19,0.0690376569037656,0.0627615062761506,0.006276150627615,0.0,0.0,,,,,,,,,,,,7615.0,0.9956851464435148,0.0,0.0151668004151526,0.9372384937238494,-0.0015044302239724,0.3931696479254787,0.3912036414084297,0.3608994522455007,6.864739001881107e-05,1.5878561763301764,0.34765625,high,2,0.0631554069431557,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k16_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_01101,code_gen_01101,49,9fd55a0d375630dd02175fb28ae476d633d2f5a4,82,14,49,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,16,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,6.454570354893804,79.32363764720694,0.0032150205761316,0.78125,7776.0,25.0,real,0.0,0.0625,0.4831291345259904,0.3874755381604696,8.673617379884035e-19,0.051440329218107,0.051440329218107,0.0,0.0,0.0,,,,,,,,,,,,7751.0,0.9967849794238683,0.0,0.0124517211490722,0.948559670781893,-0.001134713144517,0.481673992660738,0.4703911587428458,0.4971572159226615,1.9446052103132176e-06,1.5824422144573227,0.443359375,high,1,0.051440329218107,0.0,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k16_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00381,code_gen_00381,0,84e04c18a0057e17af9d4645d87196581d107d97,426,145,0,code_gen,code_gen,fixed_baseline_cap50,openai/openai_humaneval,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,7.914122216869146,64.69447728626928,0.0428571428571428,0.041015625,490.0,21.0,real,0.0,1.0,0.2393875602899354,0.4050880626223092,6.938893903907228e-18,0.0428571428571428,0.0428571428571428,,,,,,,,,,,,,,,469.0,0.9571428571428572,0.0,,0.9571428571428572,,0.1066108372993722,0.1682486132195954,0.44093211790827,0.000992757653112,1.5963155096184551,0.22265625,medium,16,0.044776119402985,1.510564627965616e-07,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00932,code_gen_00932,1,4f16cc697ea3474cb9346d5087399201af8cfcc8,82,16,1,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.847068941220641,179.83407166125284,0.0601659751037344,0.056640625,482.0,29.0,real,0.0,1.0,0.1981905031890687,0.5225048923679061,0.0,0.0601659751037344,0.0601659751037344,,,,,,,,,,,,,,,453.0,0.9398340248962656,0.0,,0.9398340248962656,,0.3308650417990955,0.1727872391879798,0.0921665689825602,-0.0007181774386828,1.545902093867904,0.1796875,medium,16,0.0640176600441501,8.388873288106558e-07,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00356,code_gen_00356,2,e64a2019ee7bd96a6b0c5cd881082b517b2108d0,71,14,2,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.74256202718243,186.68675308904608,0.0712788259958071,0.06640625,477.0,34.0,real,0.0,1.0,0.184771765254784,0.8473581213307241,1.3877787807814457e-17,0.0712788259958071,0.0712788259958071,,,,,,,,,,,,,,,443.0,0.9287211740041929,0.0,,0.9287211740041929,,0.4591789953717187,0.0797611753257547,0.0173448534411565,-0.0012522988513918,1.5215062824208403,0.134765625,medium,16,0.0767494356659141,1.9811499271937816e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00859,code_gen_00859,3,9c1d4ce785cef9c2d4f40f31b1eb407c719f1bef,110,24,3,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.927856921218336,174.87193321828968,0.0407331975560081,0.0390625,491.0,20.0,real,0.0,1.0,0.2076305576477493,0.726027397260274,6.938893903907228e-18,0.0407331975560081,0.0407331975560081,,,,,,,,,,,,,,,471.0,0.959266802443992,0.0,,0.959266802443992,,0.3215425576074254,0.2458280473291395,0.0572897830025092,-0.000767770223216,1.5484872945150083,0.189453125,medium,16,0.0424628450106157,1.1689692919897301e-07,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00790,code_gen_00790,4,77093a743ef1547796988cd86aaa882f55c63822,95,19,4,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.742303180973977,186.704374466048,0.0826271186440678,0.076171875,472.0,39.0,real,0.0,1.0,0.1650047912212682,0.8571428571428571,2.775557561562892e-17,0.0826271186440678,0.0826271186440678,,,,,,,,,,,,,,,433.0,0.9173728813559322,0.0,,0.9173728813559322,,0.4295350782978514,0.0366875366747123,0.0303756311625202,-0.0012365736190907,1.5065911682031474,0.146484375,medium,16,0.0900692840646651,4.198238859831616e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00012,code_gen_00012,5,b75ad4691382268b58f701cdc3c6ee677d29f424,533,166,5,code_gen,code_gen,fixed_baseline_cap50,openai/openai_humaneval,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.850368571933359,179.62589296047378,0.0492813141683778,0.046875,487.0,24.0,real,0.0,1.0,0.2031145081732151,0.5420743639921722,1.3877787807814457e-17,0.0492813141683778,0.0492813141683778,,,,,,,,,,,,,,,463.0,0.9507186858316222,0.0,,0.9507186858316222,,0.1083690903993809,0.2921387448429232,0.2087691639156652,0.0002155157672458,1.5383381589000646,0.1875,medium,16,0.0518358531317494,3.057450064306022e-07,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00079,code_gen_00079,6,5927a5eaaf424da71c4351a7a33ecfac31582b08,53,10,6,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.795909645967185,183.12465881667805,0.0895522388059701,0.08203125,469.0,42.0,real,0.0,1.0,0.2292881336234921,0.4168297455968688,2.775557561562892e-17,0.0895522388059701,0.0895522388059701,,,,,,,,,,,,,,,427.0,0.9104477611940298,0.0,,0.9104477611940298,,0.2250949193521265,0.2541278693071894,0.2088816880415363,-0.0001309216646939,1.5529239011047729,0.212890625,medium,16,0.0983606557377049,6.325971137588482e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00785,code_gen_00785,7,89a6ccbe30b6cb60dfeb420af81b0cf54781e122,448,113,7,code_gen,code_gen,fixed_baseline_cap50,openai/openai_humaneval,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.950065300334245,173.55548026072168,0.0078895463510848,0.0078125,507.0,4.0,real,0.0,1.0,0.0091458476933714,0.9354207436399216,0.0,0.0078895463510848,0.0078895463510848,,,,,,,,,,,,,,,503.0,0.9921104536489151,0.0,,0.9921104536489151,,0.027217877184247,0.0001670481163667,0.0001583530110571,-8.626926911466284e-05,1.2094403931898183,0.005859375,low,8,0.0079522862823061,3.0810598863895144e-11,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00432,code_gen_00432,8,bb26597c0c7aedae107bed6451c14fae57221507,65,12,8,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.498092697933316,204.95636547978384,0.2080378250591016,0.171875,423.0,88.0,real,0.0,1.0,0.1455869210104626,0.8395303326810176,2.775557561562892e-17,0.2080378250591016,0.2080378250591016,,,,,,,,,,,,,,,335.0,0.7919621749408984,0.0,,0.7919621749408984,,0.4084300522404333,0.0236525278187694,0.0063166566703047,-0.0011610054160947,1.5881073634170744,0.115234375,low,16,0.2626865671609452,0.0004920475586644,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00608,code_gen_00608,9,13ec03fd95db9899f0aba74bbf0cd02f8a3e9534,48,12,9,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.829995458945632,180.919018220176,0.0579710144927536,0.0546875,483.0,28.0,real,0.0,1.0,0.1719655081378909,0.8571428571428571,1.3877787807814457e-17,0.0579710144927536,0.0579710144927536,,,,,,,,,,,,,,,455.0,0.9420289855072465,0.0,,0.9420289855072465,,0.4471904069755956,0.0561198752730254,0.0144394894438057,-0.0012776681167538,1.542200040854825,0.14453125,medium,16,0.0615384615384615,6.950086935963995e-07,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00176,code_gen_00176,10,372d3c5b6ca79c255e96864c672aabe81ee43c85,88,17,10,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.5772305820137262,198.66286065872592,0.1561085972850678,0.134765625,442.0,69.0,real,0.0,1.0,0.0602496625386924,0.9256360078277888,5.551115123125783e-17,0.1561085972850678,0.1561085972850678,,,,,,,,,,,,,,,373.0,0.8438914027149321,0.0,,0.8438914027149321,,0.1359980868614596,0.0259819017001947,0.0192513323507515,-0.0003612645993188,1.505433401577492,0.052734375,low,16,0.1849865951742397,0.0001098620109916,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_01066,code_gen_01066,11,56caf0e36804407fb90a45a99c6a4649a8e867b3,111,22,11,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.8349545747041702,180.6025410666157,0.0668058455114822,0.0625,479.0,32.0,real,0.0,1.0,0.385708802404531,0.4246575342465753,1.3877787807814457e-17,0.0668058455114822,0.0668058455114822,,,,,,,,,,,,,,,447.0,0.9331941544885176,0.0,,0.9331941544885176,,0.4012454670472044,0.3427191928121496,0.4128425270641262,-8.977486550004405e-06,1.5823806427662952,0.369140625,high,16,0.0715883668903803,1.4259369233021737e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00813,code_gen_00813,12,360410dcb9834b52065f78addc2509930126c150,59,13,12,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.776150471996516,184.42804349570665,0.080338266384778,0.07421875,473.0,38.0,real,0.0,1.0,0.1640585422364555,0.5264187866927593,1.3877787807814457e-17,0.080338266384778,0.080338266384778,,,,,,,,,,,,,,,435.0,0.919661733615222,0.0,,0.919661733615222,,0.2815798040870001,0.1301800561947285,0.0813883568440194,-0.0005899308787227,1.5729259922914385,0.134765625,medium,16,0.0873563218390804,3.6390176597761448e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00876,code_gen_00876,13,6af69a5c826315b504dffe9c530eb13e1223a049,56,12,13,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.797220667824149,183.03883061119564,0.0690376569037656,0.064453125,478.0,33.0,real,0.0,1.0,0.1328154938559507,0.4853228962818003,1.3877787807814457e-17,0.0690376569037656,0.0690376569037656,,,,,,,,,,,,,,,445.0,0.9309623430962344,0.0,,0.9309623430962344,,0.369048901686855,0.029702730428144,0.0012427639226566,-0.0010358038662893,1.563580137937374,0.1171875,low,16,0.0741573033707865,1.6846050643615218e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00107,code_gen_00107,14,a2018642286d4e587bc4af5c1a82afb5c1db8de5,54,11,14,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.831897933036089,180.7974765005329,0.0579710144927536,0.0546875,483.0,28.0,real,0.0,1.0,0.1011063757023925,0.9452054794520548,1.3877787807814457e-17,0.0579710144927536,0.0579710144927536,,,,,,,,,,,,,,,455.0,0.9420289855072465,0.0,,0.9420289855072465,,0.2680584485217739,0.0265588988093547,0.0097762518217041,-0.0008503300903103,1.5620387301938534,0.08203125,low,16,0.0615384615384615,6.950086935963995e-07,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00481,code_gen_00481,15,a5e5af21ba654890f922a80e7cbdd127a313c238,82,17,15,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.838224436156452,180.3944725010383,0.0623700623700623,0.05859375,481.0,30.0,real,0.0,1.0,0.1047875875876761,0.2974559686888454,0.0,0.0623700623700623,0.0623700623700623,,,,,,,,,,,,,,,451.0,0.9376299376299376,0.0,,0.9376299376299376,,0.2902593831657402,0.013776239974718,0.0114255169244899,-0.0008608117746249,1.5898426645807069,0.095703125,low,16,0.0665188470066519,1.0065826171745671e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00694,code_gen_00694,16,3cb7df6ede16a23053d833933ba587ea086acd86,63,15,16,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.8711864403449,178.3234947078171,0.0645833333333333,0.060546875,480.0,31.0,real,0.0,1.0,0.2326026240873801,0.8082191780821918,0.0,0.0645833333333333,0.0645833333333333,,,,,,,,,,,,,,,449.0,0.9354166666666668,0.0,,0.9354166666666668,,0.5157469792474954,0.108113735388493,0.0757919886315151,-0.0012648775867641,1.582492722560902,0.189453125,medium,16,0.0690423162583519,1.2011498148056798e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00733,code_gen_00733,17,a1459ca9b6a98195999da320c2bccd71daef31ab,90,19,17,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.695237305015325,189.96472000712703,0.1157205240174672,0.103515625,458.0,53.0,real,0.0,1.0,0.1888185934429945,0.3033268101761252,0.0,0.1157205240174672,0.1157205240174672,,,,,,,,,,,,,,,405.0,0.8842794759825328,0.0,,0.8842794759825328,,0.2928352263307958,0.1767201577803172,0.0979692124646743,-0.0006739620095852,1.5152035746158303,0.162109375,medium,16,0.1308641975308641,2.346726149929368e-05,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00477,code_gen_00477,18,48241b755c06ae30e22d5d34f9d306a7b7294781,79,14,18,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.949084260035306,173.6132151049053,0.0159045725646123,0.015625,503.0,8.0,real,0.0,1.0,0.1700685615417903,0.8923679060665362,3.469446951953614e-18,0.0159045725646123,0.0159045725646123,,,,,,,,,,,,,,,495.0,0.9840954274353876,0.0,,0.9840954274353876,,0.4674340272450681,0.0336476886290196,0.0109954175046613,-0.0013468090381483,1.5985198498599409,0.138671875,medium,16,0.0161616161616161,1.0341244215117396e-09,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00004,code_gen_00004,19,9daa8bb3199da65ada78429d3691331fd7eb6810,81,15,19,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.822348518297076,181.40920466793597,0.0623700623700623,0.05859375,481.0,30.0,real,0.0,1.0,0.2805498841135839,0.4148727984344422,0.0,0.0623700623700623,0.0623700623700623,,,,,,,,,,,,,,,451.0,0.9376299376299376,0.0,,0.9376299376299376,,0.4270325211259113,0.2041052345953845,0.2113262918228758,-0.0006996782027943,1.5976600474450409,0.2421875,medium,16,0.0665188470066519,1.0065826171745671e-06,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
code_gen_00027,code_gen_00027,20,89b59a8a5d42dad138b0a1fbb3aba5cb6a1cf728,46,12,20,code_gen,code_gen,fixed_baseline_cap50,google-research-datasets/mbpp,test,eagle3,1,1,4,0.0,0,1,1,42,,RedHatAI/Qwen3-8B-speculator.eagle3,512,2.718750746920705,188.32178734291784,0.1036717062634989,0.09375,463.0,48.0,real,0.0,1.0,0.4811940946295537,0.3170254403131115,4.163336342344337e-17,0.1036717062634989,0.1036717062634989,,,,,,,,,,,,,,,415.0,0.896328293736501,0.0,,0.8963282937365011,,0.4921892511948298,0.4929403826835523,0.4587170854128287,9.86263894711574e-05,1.5862081972753648,0.43359375,high,16,0.1156626506024096,1.3360851163587983e-05,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/code_gen/eagle3/k1_temp0.0_eagle_Qwen3_8B_speculator.eagle3/summary.csv
